maybe, definitely_not, false_positive
4 , 59508 , 0
9 , 59269 , 0
2 , 59867 , 0
4 , 59669 , 0
3 , 59627 , 0
2 , 59829 , 0
6 , 59567 , 0
17 , 59105 , 2
8 , 59383 , 0
12 , 59014 , 0
10 , 59149 , 0
2 , 59764 , 0
7 , 59544 , 0
12 , 59015 , 0
8 , 59410 , 0
2 , 59530 , 0
13 , 59029 , 0
13 , 59013 , 1
7 , 59599 , 0
2 , 59829 , 0
8 , 59421 , 0
3 , 59828 , 1
12 , 59014 , 0
10 , 59130 , 0
8 , 59511 , 0
11 , 59310 , 0
33 , 57124 , 0
4 , 59380 , 0
17 , 58953 , 0
5 , 59743 , 1
13 , 59182 , 0
3 , 59828 , 1
12 , 59016 , 0
4 , 59744 , 0
8 , 59398 , 0
15 , 59473 , 1
4 , 59588 , 0
12 , 59002 , 0
15 , 59159 , 0
6 , 59483 , 0
12 , 59016 , 0
13 , 59015 , 0
2 , 59829 , 0
14 , 58903 , 0
14 , 58897 , 0
12 , 59107 , 0
2 , 59673 , 0
14 , 58897 , 0
2 , 59697 , 0
2 , 59697 , 0
2 , 59697 , 0
2 , 59697 , 0
4 , 59791 , 0
4 , 59791 , 0
2 , 59829 , 0
3 , 59891 , 1
2 , 59829 , 0
6 , 59219 , 0
7 , 59526 , 0
7 , 59526 , 0
2 , 59777 , 0
4 , 59791 , 2
2 , 59777 , 0
2 , 59777 , 0
2 , 59777 , 0
2 , 59777 , 0
2 , 59777 , 0
2 , 59777 , 0
3 , 59776 , 0
16 , 59001 , 0
7 , 59572 , 3
56 , 57724 , 3
14 , 58852 , 0
14 , 59111 , 0
8 , 59380 , 0
4 , 59699 , 2
19 , 59054 , 1
35 , 56806 , 0
24 , 58842 , 2
8 , 58934 , 0
10 , 59241 , 0
6 , 59222 , 0
4 , 59981 , 0
4 , 59847 , 0
6 , 60129 , 0
4 , 59451 , 0
6 , 59710 , 0
5 , 59629 , 0
4 , 59727 , 0
2 , 59856 , 0
6 , 59628 , 0
2 , 60018 , 0
25 , 58873 , 0
8 , 59729 , 0
16 , 59547 , 1
2 , 59641 , 0
7 , 59932 , 0
12 , 59618 , 1
4 , 59574 , 0
19 , 59632 , 0
4 , 60005 , 0
2 , 59808 , 0
6 , 59452 , 0
4 , 59909 , 1
11 , 60141 , 0
29 , 60653 , 0
3 , 60055 , 0
24 , 60196 , 0
4 , 60013 , 1
5 , 60203 , 2
6 , 60087 , 1
7 , 60331 , 1
3 , 60062 , 0
3 , 60162 , 0
3 , 60162 , 0
9 , 60531 , 0
6 , 60320 , 0
6 , 60234 , 0
3 , 60162 , 0
26 , 60661 , 0
6 , 60220 , 0
3 , 60057 , 0
10 , 60228 , 0
3 , 60057 , 0
7 , 60264 , 1
3 , 60069 , 0
3 , 59914 , 0
3 , 59914 , 0
3 , 59914 , 0
5 , 60073 , 0
3 , 60069 , 0
5 , 60073 , 0
7 , 60075 , 0
6 , 60069 , 0
24 , 60481 , 0
6 , 60332 , 0
21 , 60120 , 0
9 , 59993 , 0
4 , 59970 , 1
14 , 60674 , 0
15 , 60518 , 1
6 , 60061 , 0
3 , 60000 , 0
3 , 60069 , 0
3 , 60151 , 0
3 , 60162 , 0
6 , 59901 , 0
3 , 60084 , 0
11 , 60172 , 0
10 , 60272 , 0
6 , 60103 , 0
3 , 59960 , 0
3 , 60068 , 0
6 , 60252 , 0
16 , 60450 , 2
16 , 60465 , 0
3 , 60095 , 0
6 , 60257 , 0
6 , 60364 , 0
7 , 59328 , 0
5 , 59321 , 0
6 , 59508 , 2
5 , 59048 , 0
7 , 59066 , 0
2 , 59737 , 0
5 , 58786 , 0
8 , 58799 , 0
14 , 60293 , 0
11 , 59275 , 0
4 , 59499 , 0
4 , 59513 , 0
4 , 59513 , 0
6 , 59511 , 0
9 , 59471 , 0
5 , 59512 , 0
5 , 59512 , 1
5 , 59512 , 0
2 , 59544 , 0
6 , 59700 , 2
6 , 59573 , 0
6 , 59700 , 0
7 , 59402 , 1
4 , 59702 , 0
6 , 59700 , 2
2 , 59668 , 0
2 , 59668 , 0
10 , 59565 , 0
9 , 59264 , 0
12 , 58829 , 0
12 , 58796 , 1
8 , 59147 , 0
14 , 58705 , 0
22 , 58595 , 2
9 , 59647 , 2
12 , 59192 , 0
8 , 59335 , 0
4 , 59879 , 0
12 , 59241 , 0
25 , 58254 , 0
6 , 59199 , 0
13 , 59036 , 0
14 , 58983 , 0
4 , 60027 , 1
7 , 60001 , 1
4 , 59957 , 0
6 , 59955 , 2
4 , 60085 , 0
4 , 60085 , 0
4 , 60085 , 0
5 , 59841 , 0
12 , 60079 , 0
17 , 60104 , 1
9 , 60254 , 1
7 , 60059 , 0
4 , 60085 , 0
4 , 60085 , 0
14 , 60017 , 0
5 , 60084 , 1
5 , 59834 , 0
7 , 60059 , 0
7 , 60189 , 0
8 , 60080 , 1
21 , 60183 , 0
6 , 60083 , 1
3 , 59947 , 0
8 , 60049 , 1
23 , 60057 , 1
5 , 59935 , 1
4 , 60085 , 0
12 , 60236 , 1
9 , 60007 , 0
4 , 60085 , 0
4 , 60085 , 0
7 , 60082 , 3
4 , 60085 , 0
4 , 60085 , 0
4 , 60085 , 0
4 , 60085 , 0
11 , 59928 , 1
4 , 60085 , 0
5 , 60084 , 1
7 , 60013 , 0
8 , 60084 , 0
5 , 60084 , 0
4 , 60085 , 0
7 , 60087 , 0
7 , 60081 , 0
14 , 60219 , 0
8 , 59992 , 0
4 , 59967 , 0
10 , 60303 , 0
4 , 60085 , 0
15 , 60314 , 1
6 , 59956 , 0
6 , 59996 , 0
8 , 60065 , 0
4 , 60085 , 0
8 , 60116 , 0
4 , 60085 , 0
13 , 60043 , 1
10 , 60267 , 2
8 , 60080 , 1
20 , 60145 , 0
10 , 60150 , 1
8 , 60274 , 1
5 , 60084 , 1
4 , 60085 , 0
4 , 60085 , 0
8 , 60097 , 0
24 , 60204 , 0
9 , 60151 , 1
4 , 60085 , 0
4 , 60085 , 0
23 , 60018 , 1
4 , 60085 , 0
6 , 60083 , 2
10 , 59958 , 1
5 , 60084 , 1
4 , 60085 , 0
17 , 60239 , 2
9 , 60296 , 1
13 , 60110 , 2
24 , 60044 , 0
34 , 60387 , 3
12 , 60075 , 3
3 , 59925 , 0
6 , 59922 , 3
4 , 59989 , 1
6 , 60008 , 0
6 , 60218 , 0
3 , 60028 , 0
12 , 60383 , 2
368 , 62586 , 1
12 , 60088 , 1
21 , 59838 , 0
15 , 59957 , 2
5 , 59859 , 2
9 , 59901 , 1
9 , 59901 , 1
26 , 60410 , 1
12 , 60152 , 1
6 , 59889 , 0
15 , 60284 , 1
34 , 59996 , 2
8 , 60209 , 1
65 , 60340 , 2
17 , 60044 , 0
20 , 60232 , 1
26 , 60165 , 2
12 , 59905 , 2
41 , 60303 , 0
11 , 60028 , 1
9 , 60091 , 2
5 , 60106 , 1
59 , 59940 , 3
178 , 60898 , 1
68 , 60850 , 4
13 , 59905 , 3
6 , 59936 , 2
125 , 62393 , 1
11 , 59887 , 1
15 , 60007 , 1
32 , 60631 , 1
33 , 60928 , 1
8 , 59972 , 1
10 , 59931 , 0
14 , 59888 , 1
6 , 60189 , 1
7 , 59961 , 3
5 , 59963 , 1
4 , 59903 , 1
21 , 60065 , 1
9 , 60139 , 2
17 , 60461 , 0
4 , 60019 , 0
10 , 59806 , 1
18 , 59993 , 1
5 , 59937 , 1
135 , 59957 , 0
5 , 59985 , 1
5 , 59985 , 1
11 , 59981 , 3
10 , 60379 , 0
11 , 60378 , 1
15 , 59941 , 9
5 , 59888 , 1
19 , 59957 , 3
5 , 59803 , 2
7 , 59977 , 0
11 , 60055 , 0
12 , 60010 , 0
8 , 59946 , 1
15 , 60084 , 0
7 , 59924 , 1
10 , 59906 , 0
8 , 60070 , 1
11 , 60076 , 1
7 , 59873 , 0
4 , 59851 , 0
18 , 59873 , 0
8 , 59993 , 0
11 , 59991 , 0
8 , 59993 , 0
4 , 60072 , 0
13 , 60148 , 1
12 , 60149 , 0
24 , 60133 , 1
18 , 60151 , 0
15 , 59967 , 0
4 , 59916 , 0
4 , 59916 , 0
7 , 59864 , 0
4 , 59916 , 0
8 , 60007 , 0
5 , 60038 , 0
9 , 59965 , 0
13 , 59770 , 0
3 , 60107 , 0
17 , 60184 , 0
8 , 60108 , 0
10 , 60063 , 0
4 , 59871 , 0
24 , 59738 , 1
22 , 59933 , 0
6 , 60012 , 0
4 , 60111 , 0
11 , 59981 , 2
19 , 59981 , 0
11 , 59983 , 0
4 , 59936 , 0
4 , 59936 , 0
11 , 60055 , 0
7 , 60135 , 0
8 , 60016 , 0
11 , 60055 , 0
12 , 60054 , 1
7 , 59861 , 0
17 , 60084 , 0
4 , 60038 , 0
5 , 60072 , 1
8 , 60174 , 0
4 , 60023 , 0
19 , 59862 , 0
15 , 59967 , 0
3 , 59765 , 0
4 , 60019 , 0
12 , 60054 , 1
12 , 59960 , 1
5 , 60053 , 1
4 , 59959 , 1
12 , 59885 , 1
6 , 59944 , 0
21 , 59956 , 1
13 , 60190 , 4
7 , 60002 , 0
43 , 59849 , 0
11 , 60019 , 0
4 , 59916 , 0
22 , 59842 , 0
16 , 60018 , 0
14 , 60042 , 0
4 , 60046 , 0
6 , 59838 , 0
42 , 59951 , 1
8 , 59889 , 0
6 , 59947 , 0
5 , 60043 , 1
6 , 59963 , 2
4 , 59963 , 0
8 , 60006 , 1
12 , 59871 , 1
9 , 60005 , 2
4 , 60046 , 0
7 , 60064 , 0
37 , 59821 , 1
9 , 59917 , 0
20 , 60043 , 0
4 , 59981 , 0
24 , 60077 , 0
3 , 60066 , 0
7 , 59947 , 0
10 , 59927 , 0
11 , 59964 , 1
8 , 60039 , 0
4 , 59964 , 0
7 , 59977 , 0
8 , 60039 , 0
8 , 60039 , 0
22 , 59933 , 0
9 , 60038 , 1
11 , 59848 , 0
8 , 59976 , 1
16 , 60031 , 1
13 , 59959 , 0
4 , 60113 , 0
4 , 60113 , 0
4 , 60020 , 0
12 , 59851 , 4
11 , 59946 , 0
8 , 59855 , 0
8 , 60039 , 0
8 , 60001 , 0
10 , 60037 , 2
23 , 59780 , 0
18 , 60080 , 0
19 , 60148 , 0
12 , 59859 , 0
21 , 60049 , 0
10 , 59907 , 0
15 , 60075 , 0
9 , 59867 , 1
11 , 59867 , 0
25 , 60076 , 2
19 , 59973 , 0
4 , 60082 , 0
15 , 60032 , 0
4 , 60047 , 0
9 , 60089 , 2
4 , 60082 , 0
5 , 60081 , 1
23 , 59972 , 1
3 , 60107 , 0
18 , 60342 , 2
14 , 59723 , 0
4 , 60106 , 1
17 , 60076 , 0
9 , 60038 , 1
9 , 60107 , 1
20 , 59781 , 0
21 , 59998 , 1
17 , 59707 , 0
4 , 60111 , 0
4 , 60111 , 0
9 , 59958 , 1
8 , 59991 , 0
4 , 60082 , 0
13 , 60092 , 0
13 , 60072 , 0
18 , 60125 , 0
8 , 59969 , 0
11 , 59818 , 0
18 , 60232 , 1
7 , 60003 , 0
23 , 60353 , 1
19 , 60321 , 0
4 , 60019 , 0
14 , 59745 , 0
17 , 60030 , 2
15 , 60064 , 0
19 , 60236 , 1
9 , 60041 , 1
8 , 60039 , 0
5 , 60018 , 1
16 , 60031 , 1
16 , 60031 , 1
7 , 59989 , 0
6 , 59860 , 0
7 , 59859 , 1
6 , 59860 , 0
4 , 59851 , 0
6 , 59860 , 0
4 , 59851 , 0
6 , 59860 , 0
20 , 59913 , 2
4 , 59966 , 0
28 , 60033 , 0
4 , 60046 , 0
11 , 59873 , 0
16 , 59942 , 0
16 , 59942 , 0
16 , 59942 , 0
16 , 59942 , 0
18 , 59940 , 2
21 , 59920 , 0
17 , 59941 , 1
16 , 59942 , 0
11 , 60003 , 0
12 , 59872 , 0
11 , 59873 , 0
21 , 59923 , 2
9 , 59842 , 0
4 , 60044 , 0
7 , 60052 , 0
4 , 59963 , 0
16 , 60010 , 2
21 , 59774 , 1
4 , 60046 , 0
19 , 59963 , 2
21 , 60234 , 0
12 , 60062 , 0
8 , 60029 , 0
8 , 60029 , 0
8 , 60029 , 0
8 , 60029 , 0
8 , 60029 , 0
4 , 59911 , 0
4 , 59911 , 0
20 , 59808 , 0
5 , 59910 , 1
18 , 60014 , 2
8 , 59955 , 0
8 , 59776 , 0
17 , 59983 , 0
15 , 60002 , 1
17 , 60064 , 0
16 , 60031 , 0
13 , 59988 , 2
9 , 60038 , 1
4 , 60082 , 0
9 , 60038 , 1
4 , 60111 , 0
23 , 59847 , 1
5 , 59850 , 1
5 , 59910 , 1
4 , 59911 , 0
5 , 60029 , 1
4 , 60030 , 0
4 , 60030 , 0
4 , 60111 , 0
15 , 60032 , 0
4 , 60023 , 0
7 , 59873 , 0
7 , 59808 , 0
8 , 59807 , 1
16 , 59914 , 1
15 , 59915 , 0
15 , 59915 , 0
4 , 59764 , 1
23 , 59947 , 1
12 , 60190 , 0
3 , 59873 , 0
19 , 59905 , 1
13 , 59944 , 1
22 , 59911 , 0
18 , 59906 , 0
8 , 60039 , 0
33 , 59841 , 0
6 , 59947 , 0
6 , 59947 , 0
8 , 60039 , 0
21 , 60173 , 2
4 , 59965 , 0
8 , 60159 , 0
8 , 60143 , 0
5 , 60038 , 1
4 , 60039 , 0
4 , 60039 , 0
4 , 60039 , 0
5 , 60038 , 1
4 , 59902 , 0
5 , 59901 , 1
5 , 59863 , 1
4 , 59864 , 0
4 , 59864 , 0
5 , 59863 , 1
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
6 , 59862 , 2
4 , 59864 , 0
4 , 59864 , 0
5 , 59863 , 1
4 , 59864 , 0
4 , 59864 , 0
5 , 59863 , 1
5 , 59863 , 1
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
5 , 59863 , 1
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
5 , 59863 , 1
4 , 60032 , 0
4 , 60032 , 0
5 , 60031 , 1
4 , 60032 , 0
4 , 60032 , 0
4 , 60032 , 0
4 , 60032 , 0
4 , 60032 , 0
5 , 59901 , 1
4 , 59902 , 0
4 , 59902 , 0
4 , 59902 , 0
4 , 59902 , 0
4 , 59885 , 0
4 , 59902 , 0
4 , 59864 , 0
4 , 59864 , 0
5 , 59863 , 1
4 , 59885 , 0
4 , 59885 , 0
4 , 59864 , 0
4 , 59864 , 0
4 , 59864 , 0
6 , 59964 , 0
6 , 59964 , 0
8 , 59962 , 2
4 , 59981 , 0
4 , 59981 , 0
6 , 59964 , 0
6 , 59964 , 0
6 , 59964 , 0
7 , 59963 , 1
6 , 59964 , 0
37 , 60192 , 1
13 , 59889 , 0
4 , 59848 , 0
12 , 59946 , 3
11 , 59947 , 2
5 , 60006 , 1
4 , 59938 , 0
4 , 59854 , 0
5 , 59731 , 0
4 , 59854 , 0
505 , 61827 , 87
2 , 59894 , 0
132 , 60873 , 5
7 , 59885 , 0
9 , 60125 , 0
18 , 60103 , 0
89 , 60111 , 38
11 , 60486 , 0
35 , 60499 , 11
34 , 60787 , 2
15 , 59983 , 2
4 , 60057 , 0
4 , 59975 , 0
4 , 60007 , 0
4 , 59964 , 0
4 , 60111 , 0
4 , 59964 , 0
4 , 59964 , 0
4 , 60111 , 0
4 , 59964 , 0
4 , 59964 , 0
7 , 59961 , 3
13 , 59986 , 3
3 , 59713 , 0
3 , 59713 , 0
3 , 59713 , 0
5 , 59584 , 0
6 , 59710 , 0
5 , 59711 , 0
5 , 59711 , 0
4 , 59712 , 0
4 , 59712 , 0
5 , 59711 , 0
4 , 59712 , 1
3 , 59713 , 0
4 , 59712 , 1
3 , 59713 , 0
3 , 59713 , 0
3 , 59713 , 0
3 , 59713 , 0
3 , 59713 , 0
4 , 59712 , 1
3 , 59713 , 0
3 , 59713 , 0
3 , 59713 , 0
3 , 59713 , 0
3 , 59713 , 0
3 , 59713 , 0
3 , 59713 , 0
3 , 59713 , 0
4 , 59712 , 0
5 , 59584 , 0
5 , 59711 , 2
8 , 59441 , 0
2 , 59783 , 0
16 , 59359 , 1
2 , 59783 , 0
11 , 59232 , 0
2 , 59783 , 0
2 , 59783 , 0
2 , 59783 , 0
5 , 59579 , 1
4 , 59744 , 0
2 , 59696 , 0
4 , 59906 , 0
4 , 59906 , 0
7 , 59613 , 1
6 , 59451 , 0
2 , 59808 , 0
5 , 59332 , 0
3 , 59314 , 0
3 , 59314 , 0
5 , 59761 , 2
43 , 59177 , 4
29 , 59820 , 0
55 , 59742 , 36
7 , 59891 , 0
2 , 59857 , 0
12 , 59681 , 1
13 , 59829 , 0
12 , 59676 , 1
45 , 60113 , 1
41 , 59139 , 0
40 , 59133 , 1
2 , 59710 , 0
14 , 59664 , 0
11 , 59564 , 0
10 , 59583 , 0
9 , 59817 , 1
6 , 59720 , 0
2 , 59764 , 0
2 , 59982 , 0
27 , 59799 , 0
2 , 59764 , 0
6 , 59830 , 2
2 , 59685 , 0
16 , 60040 , 1
8 , 59760 , 0
2 , 59889 , 0
19 , 59298 , 0
6 , 59945 , 0
14 , 59860 , 0
2 , 59396 , 0
32 , 59418 , 0
11 , 59501 , 1
7 , 59696 , 0
4 , 59762 , 2
13 , 59730 , 0
4 , 59282 , 0
31 , 57561 , 0
128 , 54601 , 0
10 , 59087 , 0
53 , 57693 , 0
2 , 59502 , 0
12 , 59146 , 0
5 , 59638 , 1
2 , 59502 , 0
59 , 56288 , 0
7 , 59465 , 1
3 , 59501 , 1
2 , 59679 , 0
2 , 59679 , 0
2 , 59679 , 0
8 , 59435 , 1
12 , 59306 , 0
5 , 59286 , 1
2 , 59654 , 0
3 , 59744 , 0
2 , 59745 , 0
2 , 59745 , 0
2 , 59654 , 0
2 , 59745 , 0
2 , 59745 , 0
2 , 59654 , 0
2 , 59654 , 0
2 , 59654 , 0
2 , 59654 , 0
2 , 59745 , 0
2 , 59745 , 0
13 , 59226 , 0
19 , 59171 , 0
8 , 59496 , 2
13 , 59426 , 1
4 , 59500 , 0
4 , 59525 , 0
2 , 59745 , 0
2 , 59745 , 0
2 , 59654 , 0
83 , 54801 , 0
249 , 55652 , 0
2 , 59834 , 0
2 , 59834 , 0
2 , 59834 , 0
4 , 59611 , 0
4 , 59500 , 0
4 , 59684 , 0
2 , 59834 , 0
4 , 59500 , 0
2 , 59834 , 0
5 , 59496 , 0
7 , 59783 , 0
6 , 59035 , 0
8 , 59896 , 0
33 , 57643 , 1
5 , 59601 , 0
20 , 58744 , 0
5 , 59520 , 0
3 , 59606 , 0
3 , 59671 , 0
72 , 57462 , 5
18 , 59224 , 8
20 , 57755 , 1
10 , 58297 , 0
22 , 57088 , 0
342 , 52410 , 0
71 , 54850 , 0
35 , 56967 , 0
7 , 59579 , 3
2 , 59614 , 0
23 , 58431 , 0
37 , 58417 , 0
24 , 58437 , 0
70 , 58384 , 0
4 , 59485 , 0
2 , 59614 , 0
22 , 59297 , 0
28 , 59234 , 0
26 , 58680 , 0
11 , 59458 , 0
17 , 59174 , 0
3 , 59691 , 0
3 , 59691 , 0
3 , 59691 , 0
3 , 59691 , 0
3 , 59691 , 0
3 , 59691 , 0
3 , 59691 , 0
3 , 59691 , 0
3 , 59691 , 0
3 , 59691 , 0
7 , 59444 , 0
10 , 59375 , 0
6 , 59602 , 0
23 , 59235 , 0
12 , 59334 , 3
4 , 59643 , 0
22 , 58848 , 0
16 , 58968 , 0
25 , 58601 , 1
4 , 59755 , 0
5 , 59620 , 0
17 , 59105 , 0
19 , 58965 , 0
27 , 58695 , 0
29 , 58342 , 0
19 , 58841 , 0
25 , 58907 , 1
11 , 59472 , 0
25 , 58924 , 0
10 , 59194 , 0
6 , 59641 , 0
16 , 58985 , 1
32 , 58254 , 0
22 , 58788 , 0
5 , 59642 , 1
5 , 59642 , 0
17 , 59034 , 0
26 , 58715 , 1
28 , 58713 , 3
20 , 58974 , 1
16 , 59391 , 0
26 , 58647 , 1
29 , 58559 , 0
40 , 58079 , 1
10 , 59473 , 1
9 , 59291 , 0
6 , 59595 , 0
6 , 59482 , 0
6 , 59482 , 0
8 , 59484 , 0
12 , 59353 , 0
6 , 59482 , 0
7 , 59363 , 0
14 , 59096 , 0
5 , 59596 , 0
12 , 59495 , 0
8 , 59493 , 0
10 , 59203 , 1
12 , 59109 , 0
7 , 59414 , 0
74 , 57121 , 1
9 , 59653 , 0
5 , 59728 , 0
9 , 59765 , 0
5 , 59728 , 0
9 , 59765 , 0
19 , 58997 , 0
19 , 59133 , 0
13 , 59409 , 0
13 , 59203 , 0
8 , 59209 , 0
15 , 59154 , 0
4 , 59755 , 0
10 , 59327 , 0
6 , 58498 , 0
5 , 59522 , 0
4 , 59755 , 0
5 , 59787 , 1
4 , 59755 , 0
13 , 59363 , 1
9 , 59564 , 4
5 , 59754 , 0
20 , 58925 , 0
18 , 58991 , 0
5 , 59754 , 0
2 , 59691 , 0
8 , 59624 , 0
8 , 59624 , 0
5 , 59754 , 0
8 , 59751 , 3
8 , 59631 , 0
8 , 59701 , 0
7 , 59707 , 0
19 , 59166 , 0
62 , 56257 , 0
56 , 56786 , 0
57 , 56874 , 0
40 , 57454 , 1
8 , 59879 , 0
11 , 59574 , 0
44 , 57616 , 0
35 , 57653 , 0
27 , 58156 , 0
56 , 56697 , 0
11 , 59407 , 0
9 , 59805 , 1
18 , 59427 , 0
37 , 58749 , 0
8 , 59305 , 0
38 , 57456 , 0
34 , 57719 , 0
21 , 59657 , 14
25 , 58821 , 0
56 , 58605 , 39
23 , 58990 , 6
97 , 57114 , 27
51 , 58160 , 36
38 , 57438 , 3
389 , 44499 , 41
260 , 49589 , 7
38 , 55412 , 2
96 , 56785 , 31
85 , 56057 , 0
14 , 59147 , 3
75 , 56717 , 3
52 , 57529 , 3
10 , 59495 , 3
9 , 59496 , 2
18 , 59050 , 4
13 , 59569 , 3
31 , 59333 , 20
65 , 55698 , 10
104 , 52551 , 1
254 , 53180 , 80
118 , 52505 , 9
142 , 50702 , 7
57 , 57497 , 9
172 , 54484 , 82
64 , 56095 , 5
241 , 55353 , 169
29 , 58288 , 3
45 , 58155 , 6
38 , 58283 , 1
75 , 57466 , 7
75 , 56142 , 15
95 , 55908 , 2
191 , 49724 , 4
226 , 50554 , 7
6 , 59733 , 1
10 , 59534 , 1
27 , 58073 , 2
49 , 56936 , 9
17 , 58778 , 3
38 , 57728 , 4
10 , 59288 , 4
29 , 59095 , 2
9 , 59706 , 6
81 , 56214 , 9
589 , 43093 , 158
81 , 58546 , 60
250 , 52306 , 3
22 , 59004 , 3
671 , 42585 , 26
33 , 57799 , 2
65 , 58190 , 3
42 , 57634 , 10
47 , 57103 , 6
89 , 51748 , 9
20 , 58862 , 0
51 , 58557 , 40
35 , 57770 , 3
70 , 54033 , 39
57 , 53871 , 6
125 , 55870 , 17
149 , 54839 , 0
63 , 58296 , 3
162 , 54598 , 3
25 , 58900 , 3
90 , 56636 , 1
9 , 59607 , 3
22 , 59164 , 4
6 , 59715 , 3
5 , 59716 , 2
267 , 47638 , 2
416 , 47871 , 8
11 , 59495 , 8
22 , 59204 , 12
36 , 59800 , 29
79 , 54937 , 4
7 , 59292 , 1
289 , 48914 , 18
672 , 45109 , 11
246 , 50300 , 0
133 , 52088 , 0
10 , 59125 , 1
9 , 59585 , 3
6 , 59588 , 0
17 , 59517 , 3
4 , 59565 , 1
4 , 59565 , 1
44 , 58662 , 3
6 , 59521 , 0
26 , 59590 , 23
24 , 59256 , 18
5 , 59564 , 2
10 , 59559 , 7
51 , 59203 , 36
102 , 55428 , 4
20 , 59095 , 4
16 , 58911 , 2
101 , 58415 , 85
100 , 54516 , 2
196 , 52613 , 2
26 , 57316 , 12
27 , 56771 , 5
114 , 51676 , 20
324 , 48564 , 4
76 , 57529 , 34
307 , 56289 , 203
142 , 49274 , 9
511 , 47559 , 9
35 , 59642 , 25
14 , 59472 , 1
15 , 59081 , 5
7 , 59485 , 3
131 , 54188 , 8
289 , 51494 , 24
4 , 59744 , 2
50 , 59698 , 48
41 , 55293 , 1
50 , 57642 , 5
31 , 58397 , 3
22 , 59638 , 19
7 , 59626 , 0
21 , 59127 , 5
17 , 59392 , 6
5 , 59774 , 2
4 , 59775 , 1
49 , 58995 , 37
53 , 53026 , 14
16 , 59515 , 8
20 , 58959 , 1
165 , 53408 , 4
144 , 53405 , 3
259 , 48621 , 36
582 , 44187 , 4
8 , 59494 , 0
31 , 58308 , 3
41 , 57583 , 3
69 , 56560 , 3
31 , 58556 , 3
36 , 58266 , 5
82 , 58328 , 1
111 , 57504 , 2
24 , 59120 , 4
134 , 58166 , 62
18 , 59127 , 10
6 , 59475 , 1
35 , 58898 , 3
174 , 57966 , 125
7 , 59418 , 1
16 , 59039 , 2
13 , 59486 , 3
55 , 59590 , 52
193 , 50211 , 7
328 , 48028 , 3
191 , 53171 , 9
652 , 51731 , 146
27 , 58591 , 5
31 , 58503 , 9
78 , 56033 , 2
10 , 59212 , 0
10 , 59212 , 0
14 , 56967 , 7
17 , 57515 , 10
57 , 58257 , 27
26 , 59629 , 15
15 , 59173 , 2
113 , 57764 , 46
21 , 59018 , 3
20 , 59607 , 3
13 , 59661 , 2
29 , 59553 , 15
44 , 59093 , 17
14 , 59230 , 0
14 , 59184 , 0
8 , 59623 , 0
27 , 58902 , 0
39 , 58588 , 0
104 , 57122 , 0
30 , 57747 , 0
340 , 54888 , 154
10 , 59837 , 5
96 , 56048 , 5
7 , 59497 , 0
15 , 58300 , 1
6 , 59007 , 0
3 , 59753 , 1
15 , 59044 , 12
7 , 59009 , 0
4 , 59656 , 0
5 , 59008 , 0
415 , 46087 , 4
548 , 46975 , 10
4 , 59796 , 1
29 , 58419 , 1
210 , 50121 , 12
604 , 45359 , 12
5 , 59743 , 3
2 , 59746 , 0
5 , 59503 , 0
32 , 59592 , 29
33 , 59331 , 24
25 , 56711 , 5
22 , 58929 , 2
35 , 59296 , 22
44 , 59168 , 23
11 , 59634 , 8
5 , 59640 , 2
6 , 59897 , 3
176 , 58436 , 150
13 , 59653 , 1
21 , 58959 , 0
16 , 59629 , 2
10 , 59676 , 3
23 , 59663 , 17
613 , 48605 , 163
35 , 59661 , 30
69 , 57962 , 12
39 , 59242 , 24
767 , 49046 , 4
359 , 50302 , 8
629 , 50169 , 1
23 , 59692 , 20
368 , 48390 , 11
458 , 48663 , 7
58 , 56697 , 3
78 , 56825 , 3
14 , 59097 , 2
41 , 57470 , 2
85 , 55798 , 3
11 , 59283 , 3
34 , 59260 , 26
10 , 59524 , 3
12 , 59257 , 1
169 , 53564 , 5
235 , 52575 , 6
9 , 59555 , 4
9 , 59219 , 1
9 , 59739 , 4
22 , 58812 , 3
99 , 51428 , 4
179 , 49909 , 70
41 , 58482 , 8
92 , 57384 , 15
43 , 58571 , 6
9 , 59506 , 3
15 , 59080 , 5
150 , 55928 , 44
83 , 56491 , 7
35 , 58637 , 5
33 , 58783 , 0
55 , 58135 , 0
6 , 59298 , 0
191 , 57610 , 58
15 , 59199 , 3
60 , 59350 , 40
10 , 59735 , 7
104 , 54186 , 10
134 , 53765 , 13
22 , 59009 , 3
38 , 58890 , 18
5 , 59842 , 2
8 , 59782 , 2
23 , 58666 , 1
143 , 49770 , 11
13 , 59359 , 1
19 , 58591 , 1
132 , 57930 , 95
42 , 54212 , 5
8 , 59525 , 2
115 , 54235 , 59
44 , 58537 , 27
58 , 58022 , 10
30 , 58274 , 3
114 , 55662 , 36
14 , 59276 , 0
8 , 59607 , 0
24 , 59017 , 0
14 , 59213 , 0
6 , 59482 , 0
9 , 59499 , 2
4 , 59694 , 1
12 , 59732 , 7
11 , 59548 , 1
196 , 48906 , 7
